,sent_no,parag_no,sect_no,sent_raw,sent_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr,sentimentr_roll100,sentimentr_stdscaler_roll10,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,sentiword_roll100,sentiword_stdscaler_roll10,senticnet_roll100,senticnet_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,vader_roll100,vader_stdscaler_roll10,textblob_roll100,textblob_stdscaler_roll10,flair_roll100,flair_stdscaler_roll10,pattern_roll100,pattern_stdscaler_roll10,stanza_roll100,stanza_stdscaler_roll10,stanza_stdscaler_roll10_mean,mean_stdscaler_roll10
898,898,444,2,"Likewise at the game of How, When, and Where, she was very great, and to the secret joy of Scrooge's nephew, beat her sisters hollow: though they were sharp girls too, as Topper could have told you.",likewise at the game of how when and where she was very great and to the secret joy of scrooge own nephew beat her sisters hollow though they were sharp girls too as topper could have told you,198,37,1.75,1.2552525430815242,1.4,0.4257460815761515,0.6901839621450443,0.75,0.4860926194622714,0.6521739130434783,0.1384811663812125,0.33621065504721465,43.12588340392146,1.2861927676090186,2.027431156968759,0.14576530925649572,2.4648035680960683,0.475,0.5228691860580357,0.6652771988328471,0.11869051111381117,0.26640591712396366,1.8489999999999998,0.771203842172786,0.8299319727891156,0.18197914764267276,0.2066394688868804,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,1.3377618030258414,1.0134757456927839,1.56575189977275,0.0184281843164287,1.105643408022571,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.8479}",0.8479,1.7167772382422604,1.3770198944376775,0.37815613885523464,0.8987566029827632,0.19642857142857142,0.45457365858379273,0.9539869910864852,-0.058369319536110145,0.7136851447089857,0.3769616233282183,1.5868571795909057,2.1247081587941667,0.1113606631013196,1.451153315737284,10.70209442420673,1.067447231203534,1.0203308049440636,-0.22484499581116865,-0.38951385763871654,-0.7521,-0.6001400366517526,0.06066262249183387,-0.061378404960565965,0.062181101879120126,0.0942446043165471,-0.10471629152521306,0.09856115107913695,-0.1837225328122827,-3.645467288936357,-0.6796828743581899,-0.0753835046248714,-1.212038056924534,0.703158273381297,0.32336198492965523,1.067702927943009,-0.38816942709748875,0.09373498734715503,-0.18186004391545635,0.06828489208633112,-0.15229436087011788,0.09147321683469568,0.30097961211127705,-0.3574920863309345,-0.7115669457823863,0.10972312285723392,1.049161433699025,7.073066618476086,0.6627888257988305,,-0.02722640062057657
899,899,444,2,"There might have been twenty people there, young and old, but they all played, and so did Scrooge; for wholly forgetting in the interest he had in what was going on, that his voice made no sound in their ears, he sometimes came out with his guess quite loud, and very often guessed quite right, too; for the sharpest needle, best Whitechapel, warranted not to cut in the eye, was not sharper than Scrooge; blunt as he took it in his head to be.",there might have been twenty people there young and old but they all played and so did scrooge for wholly forgetting in the interest he had in what was going on that his voice made no sound in their ears he sometimes came out with his guess quite loud and very often guessed quite right too for the sharpest needle best whitechapel warranted not to cut in the eye was not sharper than scrooge blunt as he took it in his head to be,444,84,3.2,2.3877656841009274,2.56,0.3302028188869916,0.5559873280715689,1.2000000000000002,0.8588554047506239,1.0434782608695654,0.06840974818622256,0.2369842893616934,36.82687290107027,1.0941794284866644,1.7313024949320592,0.025320240328878744,0.927250877400107,-0.0625,-0.13622893700696553,-0.08753647353063777,-0.12157171980244726,-0.01544252719406508,1.2050000000000003,0.3632246886346212,0.43166357452071763,-0.14602013654395604,-0.16057995456007051,20.78884405379231,1.650818355979422,2.6552735510986922,0.13605166320248485,0.678193453448602,0.44142151157172954,0.251908079121754,0.516651446304334,-0.027996325381322632,0.1607229457074585,"{'neg': 0.029, 'neu': 0.815, 'pos': 0.156, 'compound': 0.9235}",0.9235,1.8868701213021064,1.4997969955339017,0.1279037771423179,0.4312433975547459,0.22653061224489798,0.5751777693491344,1.1001824001101286,-0.13049347527500862,0.3625909815721296,0.49218744765233113,2.1968701996656943,2.77416750397547,-0.019365752228560934,0.8347084182452318,18.53970348601264,3.076545692806358,2.5785213147341426,-0.28895789323072546,-0.7478360391867162,-0.9999,-0.8738582061838636,-0.06781770104215276,-0.00957956563285945,0.1322188064074879,0.14460431654676292,0.09583713885797072,0.14172661870503622,-0.0034395776600870164,-2.748053872573081,-0.5291746538015816,-0.050792857142857,-0.949663646403511,0.6956618705035993,0.29203615242621633,1.380184697403861,-0.2365402715833488,0.10639426164569343,-0.1185614357425656,0.07280143884892105,-0.0914827205921511,0.09240447183069889,0.3261477166439857,-0.3575330935251791,-0.7117761742961615,0.11099968947174028,1.0894193675385968,7.059681481427589,0.6432384420053604,,-0.01194969754007509
900,900,445,2,"The Ghost was greatly pleased to find him in this mood, and looked upon him with such favour, that he begged like a boy to be allowed to stay until the guests departed.",the ghost was greatly pleased to find him in this mood and looked upon him with such favour that he begged like a boy to be allowed to stay until the guests departed,168,33,1.65,1.1771481885284618,1.3199999999999998,0.4538083032357159,0.7295991504622901,0.65,0.4032564449537486,0.5652173913043479,0.13175857792392243,0.32669096730862646,66.71844668313173,2.0053671286687584,3.1365631698025758,0.2875894246581332,4.275272458046303,-0.16666666666666696,-0.26396113139940797,-0.23343059608170116,-0.1977469851824586,-0.10480272318072582,0.859,0.1440309198082155,0.21768707482993202,-0.03846530121754247,-0.040164372814397206,-7.40932419328296,-0.8343305096624697,-0.946362506305443,-0.40900423261239116,-0.6151588974242517,1.668285106441843,1.2943019713235875,1.952605141562292,0.04005803219354923,1.5458954642945681,"{'neg': 0.059, 'neu': 0.72, 'pos': 0.221, 'compound': 0.7425}",0.7425,1.4796371605371308,1.2058465286236297,0.3694028615818073,0.8824040191825959,0.25,0.669208092996689,1.2141652613827993,0.004225923156986987,1.0183933818388748,0.3707392547176822,1.553915554825828,2.089636372873085,0.14295577413832333,1.600141146049219,9.731663120910751,0.8186861583855009,0.8273999206303979,-0.21956313019405066,-0.3599939063224659,0.9947,1.329363185861126,0.9663503914553844,0.24903654776129056,0.48189611908978175,0.16079136690647516,0.160300741481137,0.15791366906474846,0.06416653052198641,-2.0636537291386485,-0.4143916052547501,-0.042999092154847415,-0.8665066455167294,0.7275035971223044,0.42509578261836917,1.547091714201546,-0.1555500427770954,0.11306585975268735,-0.08520226644876452,0.0806366906474822,0.014012592288915432,0.09168504737026724,0.30670454576034845,-0.35758848920863234,-0.7120588163235418,0.11078878861203069,1.0827683767008167,7.043646533108785,0.6198177334533881,,-0.0030764136484221125
901,901,445,2,But this the Spirit said could not be done.,but this the spirit said could not be done,43,9,0.5,0.27894811116824564,0.4,0.511058960247179,0.8100113663861769,0.5,0.2790021831909645,0.4347826086956522,0.5512288974401458,0.920692293251751,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.375,0.40024627944129126,0.5252188411838267,0.6280463876307457,0.8639245568746332,-0.21299999999999997,-0.5350896587522085,-0.44526901669758806,-0.4958270466245363,-0.5522146258249621,8.198586437918914,0.5412191735760673,1.0471717267527114,0.901216971637803,2.49383907451219,0.4353078971319228,0.24671370023727326,0.5094959097940569,0.03671437828374913,1.4778390212897843,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.2617}",0.2617,0.3978824227702769,0.4250101502233049,0.5069957599140394,1.1394505321630684,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,3.9177710741873053,-0.6716511976736379,-0.3284565836567803,-0.08848300475185486,0.3726030967215076,-0.9842,-0.8565160945549122,-0.059677502981282715,-0.608398723450106,-0.6774502862877463,0.15899280575539604,0.1531381189674519,0.1561151079136693,0.05665474072397819,-2.1393458233181866,-0.4270861807953434,-0.04198110654333662,-0.8556450618624405,0.7367266187050381,0.4636367780784544,1.4875339558441503,-0.1844499450646062,0.09135413336807204,-0.19376473446760295,0.0705935251798563,-0.12121048803609509,0.08736850060767731,0.19004552045852388,-0.35762014388489133,-0.7122203260534735,0.1082008373302347,1.001154483388351,6.993931978194677,0.5472044591050713,,-0.010424494836912586
902,902,446,2,"""Here is a new game,"" said Scrooge.",here is a new game said scrooge,35,7,0.8,0.5132611748274325,0.64,1.1203366108568544,1.6657808641687768,0.8,0.5275107067165328,0.6956521739130436,1.2381296940535826,1.893395163982488,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,-0.41666666666666696,-0.5705183979412689,-0.5835764902042523,-1.1601514729711633,-1.233786694791639,-0.20699999999999996,-0.5312886107378777,-0.4415584415584415,-0.550059414158592,-0.6129317666791094,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,-0.13181818181818183,-0.8605500577279532,-0.6401962287291125,-0.724419536814285,-2.52858980806779,-0.13478960869633896,-1.1223871795224931,-0.7597287458315821,-0.7773335463051834,-2.7395147251246357,3.9102401460269176,-0.6735816813277933,-0.3299538031145116,0.026652857182106304,1.0160888052616694,-0.9952,-0.8686666186261519,-0.06538082646342094,-0.8097918832248975,-0.9497558977919903,0.1482014388489212,0.11016238388534103,0.1453237410071945,0.011584001935929315,-1.9683443457897156,-0.3984069482074694,-0.0534319458718738,-0.9778218862422505,0.7157050359712251,0.37579216908128554,1.1753885585612442,-0.3359158788030618,0.1085116490285027,-0.10797412472189036,0.07652014388489226,-0.041413372297023944,0.09041106655491953,0.27227393065390737,-0.343544604316546,-0.6404035563690984,0.11189028092325973,1.117505149608984,7.014157602698458,0.5767460857674537,,-0.009312569811332565
903,903,446,2,"""One half hour, Spirit, only one!""",one half hour spirit only one,34,6,0.5,0.27894811116824564,0.4,0.7989289157655827,1.2143431632511572,0.5,0.2790021831909645,0.4347826086956522,0.8757740396569971,1.380272472911527,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.375,0.40024627944129126,0.5252188411838267,0.9956607452277606,1.2951680960799408,-0.9,-0.9703096563930772,-0.8701298701298702,-1.657217009980242,-1.852476465719379,8.480498627958061,0.5660645377553195,1.0831792113442709,1.4800077438311077,3.867240246075656,0.5286084284320017,0.3259856782901265,0.6186973265204722,0.09628765865633844,2.690388426717787,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.1779}",0.1779,0.20934031165367475,0.2889159561510353,0.5186536365054195,1.1612293925758732,-0.08333333333333333,-0.666295054461332,-0.40472175379426645,-0.5880003092126979,-1.864512786162022,-0.09250217329956548,-0.8985147418209984,-0.5213796581745201,-0.6614091180431915,-2.1928691055957854,3.7002589990240122,-0.7274084027274349,-0.3717000331081996,0.08083439671050197,1.3189053714261207,-0.9977,-0.8714281013696156,-0.06667703634572512,-0.9576819302671575,-1.1497194404478954,0.15899280575539604,0.1531381189674519,0.1561151079136693,0.05665474072397819,-1.5469467176482588,-0.3277329355374028,-0.033258084960602806,-0.7625731877930042,0.7740143884892109,0.6194542347630295,1.1755646073013857,-0.3358304526297428,0.11705410937803509,-0.06526031366560124,0.0818870503597124,0.030847672060037554,0.09356399875461431,0.3574851000189395,-0.32923453237409994,-0.5673901464129572,0.11494787198082496,1.2139296503793773,7.0213990385536915,0.5873229554455642,,0.0038308801932234993
904,904,447,2,"It was a Game called Yes and No, where Scrooge's nephew had to think of something, and the rest must find out what; he only answering to their questions yes or no, as the case was.",it was a game called yes and no where scrooge own nephew had to think of something and the rest must find out what he only answering to their questions yes or no as the case was,180,36,1.6,1.1380960112519307,1.28,0.3961034242879667,0.6485489507260832,1.6,1.1902001027847149,1.3913043478260871,0.42162780482417184,0.7371674590123434,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.47916666666666696,0.5279784738337338,0.67111296373489,0.12704445328933534,0.27620581616392104,-3.151,-2.39633616976949,-2.2622139764996905,-1.0839637593995688,-1.210677113353881,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.105, 'neu': 0.766, 'pos': 0.129, 'compound': 0.25}",0.25,0.37155852420149116,0.4060089321965083,0.042852707312234936,0.27235379503839174,0.06666666666666665,-0.06531863810522259,0.3237774030354131,-0.15383901925182628,0.24894688908267149,0.055234613107798196,-0.11638657063081327,0.3113246172961103,-0.15003433622626827,0.21853622638458062,9.162153623541947,0.6726976756723532,0.7141760679174742,-0.25736248890013325,-0.5712516909152325,-0.9997,-0.8736372875643865,-0.06771400425156844,-0.1071529890449978,0.00028885030313656284,0.1651079136690651,0.17749103551398138,0.1622302158273384,0.08219482603720603,-1.5469467176482588,-0.3277329355374028,-0.03123470366563878,-0.7409843510243205,0.7819208633093547,0.6524936684686722,1.1755646073013857,-0.3358304526297428,0.11492045171303204,-0.07592897897192977,0.08204676258992823,0.03299806775001978,0.09372387085693246,0.3618058046597478,-0.33226187050359635,-0.5828363496755101,0.11508988391318102,1.2184081530381916,6.978061511795681,0.5240239934917902,,0.004065657217757501
905,905,447,2,"The brisk fire of questioning to which he was exposed, elicited from him that he was thinking of an animal, a live animal, rather a disagreeable animal, a savage animal, an animal that growled and grunted sometimes, and talked sometimes, and lived in London, and walked about the streets, and wasn't made a show of, and wasn't led by anybody, and didn't live in a menagerie, and was never killed in a market, and was not a horse, or an ass, or a cow, or a bull, or a tiger, or a dog, or a pig, or a cat, or a bear.",the brisk fire of questioning to which he was exposed elicited from him that he was thinking of an animal a live animal rather a disagreeable animal a savage animal an animal that growled and grunted sometimes and talked sometimes and lived in london and walked about the streets and was not made a show of and was not led by anybody and did not live in a menagerie and was never killed in a market and was not a horse or an ass or a cow or a bull or a tiger or a dog or a pig or a cat or a bear,514,102,-4.45,-3.587217439208337,-3.56,-0.5189779783968774,-0.6367415102356743,-3.45,-2.993026709895685,-3.0000000000000004,-0.49518425288224965,-0.5611069422524076,-53.06015278151744,-1.6458553654350307,-2.494460366995962,-0.1335047565305479,-1.1002443405049553,-2.572916666666667,-3.2145748218648205,-3.6035848270112556,-0.5547028698735187,-0.5235429488361135,2.506,1.1874185997420013,1.2362399505256647,-0.05187592722355833,-0.05517855908679696,-27.29637520792802,-2.587007557226852,-3.48645374138807,-0.4588170445388549,-0.7333587332637689,-2.313860274336431,-2.089092922892403,-2.708203442613154,-0.0699807643668579,-0.6938247006659447,"{'neg': 0.14, 'neu': 0.81, 'pos': 0.051, 'compound': -0.797}",-0.797,-1.984092911825746,-1.2943564758424686,-0.2669991151874475,-0.3065011566312319,0.008712121212121213,-0.2975140716973557,0.042311819714855134,-0.202620215039581,0.011484239621390786,-0.012994548850316383,-0.4775961986580226,-0.07324253253779374,-0.20022700844923674,-0.018149041893158913,21.245444337089047,3.770137289239079,3.1164480833253716,-0.3005817822488814,-0.812801084266506,-0.9587,-0.8283489705715836,-0.04645616218178048,0.005826225006265726,0.15304912281636943,0.16942446043165504,0.19468132954682574,0.16654676258992832,0.10022312155242553,-1.4057264975307076,-0.30404841773440494,-0.035341418293936146,-0.7848016937992784,0.7708561151079159,0.6062564991881636,1.2266080919597622,-0.31106203018192313,0.11500640474466087,-0.07549919862733503,0.082428057553957,0.03813189529817563,0.0957022881231195,0.4152745245897505,-0.34435107913668983,-0.6445183838066747,0.11608845100051716,1.2498990656780284,6.901478058525848,0.4121659005765153,,0.002804314251823969
906,906,447,2,"At every fresh question that was put to him, this nephew burst into a fresh roar of laughter; and was so inexpressibly tickled, that he was obliged to get up off the sofa and stamp.",at every fresh question that was put to him this nephew burst into a fresh roar of laughter and was so inexpressibly tickled that he was obliged to get up off the sofa and stamp,181,35,2.4,1.762930847676429,1.92,0.646758768761882,1.0006104419728472,2.4,1.8528894988528968,2.0869565217391304,0.704217122883451,1.1373350556570043,43.9044387608459,1.3099255449566654,2.0640325495308414,0.1604802531802267,2.652648548590617,-1.1333333333333329,-1.4493158953612697,-1.5873280533555643,-0.6812100138411691,-0.6719468056821226,1.5579999999999998,0.5868530134777457,0.6499690785405071,0.13171549846268818,0.15036560134480548,14.754324204200826,1.118986641681412,1.8845091493484492,0.33699106060779227,1.1549985738272963,0.5471435185805745,0.3417338550581625,0.640391287692741,-0.012406332550949237,0.47804031381052453,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.7783}",0.7783,1.5601837903458935,1.2639870077141697,0.36389284934472244,0.8721103961163639,0.21666666666666667,0.535657778250887,1.052276559865093,-0.03402580257264604,0.8321872835352115,0.18231039124086654,0.5563608768446827,1.0275750944683213,-0.03904384591899883,0.7419156921750609,10.395726853030915,0.9889127430604754,0.9594220458889651,-0.21757244334905598,-0.34886810665052953,0.9994,1.3345547734188374,0.9687872660341162,0.23927178921428807,0.4686930959567904,0.15575539568345362,0.14024539844281875,0.1528776978417269,0.04313351908756362,-1.2474036658051726,-0.2774955634511929,-0.040383812949640156,-0.8386024457466332,0.7618705035971244,0.5687075886346162,1.1872023120272854,-0.3301833541037849,0.1045429410543186,-0.1278183657965553,0.07579712230215846,-0.05114827170437583,0.09402363104877898,0.36990712586126334,-0.3587158273381287,-0.717810765114516,0.11484048759881818,1.2105431656498642,6.821436714118062,0.2952571982712811,,-0.006033015747349913
907,907,447,2,"At last the plump sister, falling into a similar state, cried out:",at last the plump sister falling into a similar state cried out,66,12,-1.75,-1.4783998662756554,-1.4,-1.5798968057928928,-2.126869978267118,-1.75,-1.5848117432507978,-1.5217391304347827,-1.8061186598503078,-2.4174880489337194,-28.6951732282652,-0.9031353652778303,-1.349015571755466,-0.44321899706903023,-5.053930183575703,0.12500000000000028,0.09368901289943056,0.17507294706127594,0.07575691540342837,0.2160410840255471,-0.5679999999999998,-0.75998499960011,-0.6648113790970932,-0.7136603641789921,-0.7960951131810526,-8.009671422068505,-0.8872400540532617,-1.0230423887435847,-0.9200412203166616,-1.8277884543289746,-1.160583497375444,-1.109221425075548,-1.3583777110022641,-0.18111755460926657,-2.955893334234328,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}",-0.4939,-1.3021464454839549,-0.8021112464474218,-0.9665025791406157,-1.6132904488573907,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,3.868611657918147,-0.6842527585349679,-0.33822993868040696,-0.1939993579896536,-0.21711989822808975,-0.97,-0.840830872572039,-0.05231503084979519,-0.43325311922156157,-0.4406342448935543,0.16690647482014426,0.18465365802766656,0.156834532374101,0.0596594566431816,-0.27226525997710044,-0.11395182365247872,-0.01902589928057541,-0.610720279854972,0.7456330935251819,0.5008549936631548,1.4607437519400455,-0.1974496666196902,0.10864247877605158,-0.10731995286873673,0.07433812949640305,-0.07079242692637615,0.09440332729178456,0.3801687993831829,-0.36972517985611425,-0.7739831150496035,0.11337958034245255,1.1644718466883697,6.765763867505957,0.21394121964528456,,-0.0019264496539834527
